displayName,rankingSortRank,primaryPhotoThumb,location,aliasNames
College of Wooster,76,https://www.usnews.com/dims4/USNEWS/19671fe/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F81%2F9ad358d4983e5a082cf96e5f66277c%2Fcollege-photo_16707.jpg,"Wooster, OH",
Muhlenberg College,76,https://www.usnews.com/dims4/USNEWS/b038af2/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff1%2Fc7e58b37b82010d0b2f1decc4dade0%2Fcollege-photo_30682.jpg,"Allentown, PA",
New College of Florida,76,https://www.usnews.com/dims4/USNEWS/bdc7aa6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe7%2F0cab45e01874e309d49c093fd0752f%2Fcollege-photo_27316.jpg,"Sarasota, FL",
Willamette University,76,https://www.usnews.com/dims4/USNEWS/917c0e9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fe9%2F31%2Fca217a8140e59e448db5da3e4f80%2Fwilliam-hero.png,"Salem, OR",
Beloit College,81,https://www.usnews.com/dims4/USNEWS/463ddc1/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2f%2F5199cae5f233e7183e9a457d6a40e3%2Fcollege-photo_34048.jpg,"Beloit, WI",
Earlham College,81,https://www.usnews.com/dims4/USNEWS/c4d0acf/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F75%2F47248861b7a8cd61fe324a521206eb%2Fcollege-photo_3327.jpg,"Richmond, IN",
Gustavus Adolphus College,81,https://www.usnews.com/dims4/USNEWS/0ce56c4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F2f%2F08fc77f13e2cb7be3d7cbaf6b298c8%2Fcollege-photo_23853.jpg,"St. Peter, MN",
Bennington College,84,https://www.usnews.com/dims4/USNEWS/c4e5092/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0f%2F1b00a013e861cf0d01a1f044230a9f%2F1-Commons.jpg,"Bennington, VT",
Lake Forest College,85,https://www.usnews.com/dims4/USNEWS/dab556a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe3%2F1ba3cc6deb4fbbb12d081d8ff23967%2Fcollege-photo_12277.jpg,"Lake Forest, IL",
Southwestern University,85,https://www.usnews.com/dims4/USNEWS/c4d935d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2Fccde8adc9fb3bec7c435fd1d8e3b82%2Fcollege-photo_22513.jpg,"Georgetown, TX",
University of Puget Sound,85,https://www.usnews.com/dims4/USNEWS/840f281/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa5%2F7e348b9d1e0a2999e48531ec036497%2Fcollege-photo_5240.jpg,"Tacoma, WA",
Washington College,85,https://www.usnews.com/dims4/USNEWS/f76c126/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0d%2F9f30661b444499302a30877439ce9b%2Fcollege-photo_22399.jpg,"Chestertown, MD",
Juniata College,89,https://www.usnews.com/dims4/USNEWS/69134b0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F59%2Fa5610b08d658beb285497dbd7646d5%2Fcollege-photo_15424.jpg,"Huntingdon, PA",
St. Mary's College of Maryland,89,https://www.usnews.com/dims4/USNEWS/96078a0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd2%2F1495dfdec7e400cf68e5f1755b3192%2Fcollege-photo_25866.jpg,"St. Marys City, MD",St Mary's College of Maryland Saint Mary's College of Maryland St Marys College of Maryland Saint Marys College of Maryland St. Marys College of Maryland
Stonehill College,89,https://www.usnews.com/dims4/USNEWS/d328c2a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc4%2F470d7801869e3b449057283240eee1%2Fcollege-photo_24086.jpg,"Easton, MA",
Ursinus College,89,https://www.usnews.com/dims4/USNEWS/0fabe27/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6b%2Fbb0d217909272da75f0d79b703115e%2Fcollege-photo_34089.jpg,"Collegeville, PA",
Wheaton College (MA),89,https://www.usnews.com/dims4/USNEWS/95ac1b6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F9e%2F17%2F1c8438994cbeabb734ddee7f9473%2F210730-submitted.jpg,"Norton, MA",
Augustana College,94,https://www.usnews.com/dims4/USNEWS/adf0c20/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F67%2F1406073d0899bbb658d8fab8d6014e%2FCampusQuad_Aerial.jpg,"Rock Island, IL",
College of St. Benedict,94,https://www.usnews.com/dims4/USNEWS/f5a8801/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F36%2Fa4bce979eef5972b2739c8afa647e6%2Fcollege-photo_1285.jpg,"St. Joseph, MN",College of St Benedict College of Saint Benedict
Hampden-Sydney College,94,https://www.usnews.com/dims4/USNEWS/45ad196/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc6%2F7ce9a679ae273c78f3bd999cd34aed%2Fcollege-photo_13098.jpg,"Hampden-Sydney, VA",Hampden Sydney College
Lewis & Clark College,94,https://www.usnews.com/dims4/USNEWS/d20c53d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F94%2Fbfcb839132a853322e83e7abea06eb%2F1_LC_EVNT-E2-0819-0002.jpg,"Portland, OR",Lewis and Clark College
St. John's University (MN),94,https://www.usnews.com/dims4/USNEWS/6d28d21/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F85%2F057574e7bb69c4db2e7885e1ab9067%2Fcollege-photo_449.jpg,"Collegeville, MN",St John's University Saint John's University St Johns University Saint Johns University St. Johns University
Washington & Jefferson College,94,https://www.usnews.com/dims4/USNEWS/0d40737/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F9c%2F0e98fa0d488ffb0d2a2b1079bd5a96%2Fcollege-photo_28147.jpg,"Washington, PA",
Cornell College,100,https://www.usnews.com/dims4/USNEWS/9fb8a46/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F26%2F48c34f24447e05ad10bb97e22f41ca%2Fcollege-photo_24564.jpg,"Mount Vernon, IA",
Saint Mary's College,100,https://www.usnews.com/dims4/USNEWS/51b0cf0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F78%2F9cf74d00bad781434e0958a2f6dcad%2Fcollege-photo_6308.jpg,"Notre Dame, IN",St Mary's College Saint Mary's College St Marys College Saint Marys College St. Marys College
Hanover College,102,https://www.usnews.com/dims4/USNEWS/da8c83d/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F39%2F176832fc49685ba36b7fc7d3a9a634%2FAerial_photo.jpg,"Hanover, IN",
Hendrix College,102,https://www.usnews.com/dims4/USNEWS/e9de0aa/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F80%2F6ed331a224d6eed161928edbe8211e%2Fcollege-photo_35409.jpg,"Conway, AR",
Hollins University,102,https://www.usnews.com/dims4/USNEWS/2ef1cd6/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F9a%2F95b292c7aa7db4ac4c7d7d75aa44e0%2Fcollege-photo_2079.jpg,"Roanoke, VA",
Hope College,102,https://www.usnews.com/dims4/USNEWS/e6a5f2c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F1f%2Fda31d782dc76caeaa70c8ba9d76e1d%2Fcollege-photo_33296.jpg,"Holland, MI",
Transylvania University,102,https://www.usnews.com/dims4/USNEWS/c2fc0ca/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F7d%2F86%2Fd8994bc64ee494f4a09a265cc80c%2F210827-submitted.jpg,"Lexington, KY",
Austin College,107,https://www.usnews.com/dims4/USNEWS/94691a9/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2F90c0369b22885feb2be1f917c6b12d%2Fcollege-photo_33906.jpg,"Sherman, TX",
Luther College,107,https://www.usnews.com/dims4/USNEWS/014a816/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F6a%2F247801587e32ffbd120a39bb294a8b%2Fcollege-photo_361.jpg,"Decorah, IA",
Randolph-Macon College,107,https://www.usnews.com/dims4/USNEWS/31aefdd/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F26%2F9fce306c268fde31fc3b6fd2b4b98b%2Fcollege-photo_15762.jpg,"Ashland, VA",R-MC Randolph Macon College Randolph Macon
Whittier College,107,https://www.usnews.com/dims4/USNEWS/d22fe68/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ffe%2Fbc36a1e0addcf312336d9814d14e6a%2Fcollege-photo_7414.jpg,"Whittier, CA",
Birmingham-Southern College,111,https://www.usnews.com/dims4/USNEWS/9610bc5/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F02%2F8a8ef79c41f4a3861d0dffb4f8a943%2FDJI_0158.jpg,"Birmingham, AL",Birmingham Southern College
Drew University,111,https://www.usnews.com/dims4/USNEWS/12dce33/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F22%2F360aaf5af8611f726bcc6efc44cd74%2Fcollege-photo_26441.jpg,"Madison, NJ",
Goucher College,111,https://www.usnews.com/dims4/USNEWS/97d3e52/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0c%2F4e5a8179e32aa6169ffff93010aeac%2FExtMaryFisherDay.jpg,"Baltimore, MD",
Lycoming College,111,https://www.usnews.com/dims4/USNEWS/f432495/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2F00a56d46dab0dae180df5909557ac3%2Fcollege-photo_34243.jpg,"Williamsport, PA",
Ohio Wesleyan University,111,https://www.usnews.com/dims4/USNEWS/983b4be/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa5%2F1d53c85a63804575f657aa6e80336e%2FRS106424_DJI_0161-lpr-1.jpg,"Delaware, OH",OWU
Saint Anselm College,111,https://www.usnews.com/dims4/USNEWS/de5fe96/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4a%2Fd59bcc15ed5426b1e534b1439088ac%2Fcollege-photo_11794.jpg,"Manchester, NH",St Anselm College Saint Anselm College
St. Norbert College,111,https://www.usnews.com/dims4/USNEWS/ab592aa/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4f%2F3bc66baaf607f9373fbf20440db369%2FRiverview.jpg,"De Pere, WI",St Norbert College Saint Norbert College
Susquehanna University,111,https://www.usnews.com/dims4/USNEWS/834e931/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa7%2F8d82ebd39ff3c6356e5cb4353c8ed2%2FSusqUniv1.jpg,"Selinsgrove, PA",
Saint Michael's College,119,https://www.usnews.com/dims4/USNEWS/66587ad/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fa1%2F73d95fff06e46e6adfd66357e07a2f%2Fcollege-photo_20290.jpg,"Colchester, VT",St Michael's College Saint Michael's College St Michaels College Saint Michaels College St. Michaels College
Hampshire College,120,https://www.usnews.com/dims4/USNEWS/35c00a0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ffc%2F9971e734518ef358461be06b1f6cf5%2Fcampus_autumn_aerial.jpg,"Amherst, MA",
Linfield University,120,https://www.usnews.com/dims4/USNEWS/3cdb27b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F16%2Fae2fbb0c7b7b03b8ed82fd2d7041c8%2F2008_10_Carrie_Condor_091.JPG,"McMinnville, OR",
Roanoke College,120,https://www.usnews.com/dims4/USNEWS/5c724bd/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe2%2F4d4739664ee7d8c51b7f7464aad524%2Fcollege-photo_4869.jpg,"Salem, VA",
Saint Vincent College,120,https://www.usnews.com/dims4/USNEWS/1f58966/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2F4deda743f8f1bb5f311b22f36f12fc%2Fcollege-photo_27903.jpg,"Latrobe, PA",St Vincent College Saint Vincent College
Morehouse College,124,,"Atlanta, GA",
Presbyterian College,124,https://www.usnews.com/dims4/USNEWS/0a321ea/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F06%2F53%2F3cf7abdf4d6eafbab9b8eecf765c%2F190822presbyterian-college10.jpg,"Clinton, SC",
Randolph College,124,https://www.usnews.com/dims4/USNEWS/c2f246a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fe8%2F4d8fb0d7a654278edcb3eb2bcbbef0%2Fcollege-photo_34550.jpg,"Lynchburg, VA",
Salem College,124,https://www.usnews.com/dims4/USNEWS/8318410/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F09%2F07b3cd7d4d9750ba8eef350f483542%2Fcollege-photo_16079.jpg,"Winston-Salem, NC",
Westminster College (PA),124,https://www.usnews.com/dims4/USNEWS/07f93ac/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fc2%2F7e42237dbb13c5fe92dc460fbafc37%2F28472482668_f366209a10_k.jpg,"New Wilmington, PA",
Westmont College,124,https://www.usnews.com/dims4/USNEWS/335a875/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F27%2F51f32e9823584487c4a8ce5b6cac9c%2FCampus_Entrance.jpg,"Santa Barbara, CA",
Eckerd College,130,https://www.usnews.com/dims4/USNEWS/7f4004b/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F94%2Fc4b02eaac6039342a575d04ff84bfb%2FEckerd_College_Aerial_2018.jpg,"St. Petersburg, FL",
Houghton University,130,https://www.usnews.com/dims4/USNEWS/58b8d03/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4c%2Fa8c13a8e1b7480b1931d4bbfcecc55%2Fcollege-photo_13614.jpg,"Houghton, NY",
Illinois College,130,https://www.usnews.com/dims4/USNEWS/875d2bd/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb2%2Fc42b21dfc416bbe5cde63e7e7b7158%2Fcollege-photo_27001.jpg,"Jacksonville, IL",
Massachusetts College of Liberal Arts,130,https://www.usnews.com/dims4/USNEWS/f83f975/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F44%2Fe46aa7470caca6d680dbfdc996b408%2Fthumbnail_image.png,"North Adams, MA",
Meredith College,130,https://www.usnews.com/dims4/USNEWS/af34af8/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F5e%2F9a28d90bcad81039b11ad4b2e2b135%2Fcollege-photo_21272.jpg,"Raleigh, NC",
Monmouth College,130,https://www.usnews.com/dims4/USNEWS/61aa524/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fd1%2Fed9724918a86d1e2d7ad4242f0358c%2Fcollege-photo_33389.jpg,"Monmouth, IL",
Albion College,136,https://www.usnews.com/dims4/USNEWS/473b6d4/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F92%2F1d9a8d88dc9c50ac90db24ab9c5a8a%2Fcollege-photo_30436.jpg,"Albion, MI",
Millsaps College,136,https://www.usnews.com/dims4/USNEWS/bf9fded/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F9c%2Fd4%2F0620e1f9402389d87135b19803e2%2F210823-millsaps-herojpg-submitted.jpg,"Jackson, MS",
Purchase College--SUNY,136,https://www.usnews.com/dims4/USNEWS/6cb96f0/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F0e%2F0986a955cddd66a4c074db20c8ba60%2FPurchPhoto06.jpg,"Purchase, NY",Purchase College SUNY Purchase College SUNY
Ripon College,136,https://www.usnews.com/dims4/USNEWS/c795758/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F67%2F77ae366edb793012c060135480d57f%2FRDP_8716.jpg,"Ripon, WI",
University of Minnesota Morris,136,https://www.usnews.com/dims4/USNEWS/cdfa39a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Fb7%2Fea57e2a8abc5c28699054d22bbdee2%2FAlexanderZoltai.jpg,"Morris, MN",University of Minnesota Morris
University of North Carolina Asheville,136,https://www.usnews.com/dims4/USNEWS/81fe53c/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F16%2Fe6fa2da6fcac317e9259d822bcf653%2FSpringCampusPhoto01569_%283%29.jpg,"Asheville, NC",UNC University of North Carolina Asheville
Coe College,142,https://www.usnews.com/dims4/USNEWS/ad07242/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F52%2F84e9e4535fcb817015f46213461f1e%2Fcollege-photo_35607.jpg,"Cedar Rapids, IA",
Franklin College,142,https://www.usnews.com/dims4/USNEWS/5145930/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F55%2F253f30fe1f42f9085729630656a6b5%2Fcollege-photo_29388.jpg,"Franklin, IN",
Hartwick College,142,https://www.usnews.com/dims4/USNEWS/a29ffde/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F4c%2Fb0754a83137aa0b844247cbf0d179b%2Fus_news_1.jpg,"Oneonta, NY",
Central College,145,https://www.usnews.com/dims4/USNEWS/ec70852/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff5%2Fcae7198157bde30e7b36d2b09e8601%2F1_Central-College-Move-In-day.jpg,"Pella, IA",
Concordia College at Moorhead,145,https://www.usnews.com/dims4/USNEWS/570ca0f/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F5e%2Fa3eaf78d5099c23fac136fdec8d024%2FFall_Drone_20201009123045.jpg,"Moorhead, MN",Concordia College Moorhead Concordia College Moorhead
Covenant College,147,https://www.usnews.com/dims4/USNEWS/ecf9726/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F82%2F14%2F78ec484a403c8090034b7b2ca623%2F210628.jpg,"Lookout Mountain, GA",
Wittenberg University,147,https://www.usnews.com/dims4/USNEWS/ce3f4f8/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2Ff9%2F89f2eb5ffeb6be8e4a1d8bb525f15c%2Fcollege-photo_8354.jpg,"Springfield, OH",
Aquinas College,149,https://www.usnews.com/dims4/USNEWS/f000d27/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F86%2Ff0885ee34b2d41e0436dd0306c4dc4%2Fcollege-photo_17412.jpg,"Grand Rapids, MI",
University of Mary Washington,149,https://www.usnews.com/dims4/USNEWS/6187414/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F9a%2Fc6ec800d8c14a907e22e8cb2cead8b%2Fcollege-photo_28518.jpg,"Fredericksburg, VA",
Emmanuel College (MA),151,https://www.usnews.com/dims4/USNEWS/9adea42/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F85%2Fa2cac393833f1c406cd15a338e084c%2Fcollege-photo_29660.jpg,"Boston, MA",
Fisk University,151,,"Nashville, TN",
Gordon College,151,https://www.usnews.com/dims4/USNEWS/4706f7a/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7e%2F7cba0b296a17e41f9ba984a2d7928a%2Fcollege-photo_8608.jpg,"Wenham, MA",
Marymount Manhattan College,151,,"New York, NY",
Tougaloo College,151,https://www.usnews.com/dims4/USNEWS/2565346/17177859217/thumbnail/170x170/quality/85/?url=https%3A%2F%2Fmedia.beam.usnews.com%2F7d%2Fd86ca8825db24c183aa0be2a562761%2Fcollege-photo_4639.jpg,"Tougaloo, MS",
